"16497","P16497","6133414001517",,"0,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-129","f","0","0","0","0",,"0","0",,"0","0",,"0","54"
"16488","P16488","PRIMA","6130304000131","38,00 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-11","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16503","P16503","VITAMIN DRINQ 1L","6133701000018","80,00 DA","95,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16486","P16486","SOUMMAM ALADIN.","6130760002939","14,00 DA","17,50 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-193","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16477","P16477","SOUMMAM BRASSE","6130760001529","16,00 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-632","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16495","P16495","CHEF PM","3073781084221","198,00 DA","215,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","5","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16496","P16496"," LA VACHE QUIRIT KOULYOUM ","3073781090444","190,00 DA","200,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-8","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16478","P16478","SOUMMAM ABOIRE ","6130760004070","13,00 DA","15,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-320","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16491","P16491","CREME DHAHIR","6132508070019","130,00 DA","150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-10","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16489","P16489","PATE PIZZA","6132091900014","28,00 DA","40,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-5,315","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"2954","P02954","CHEBA CHOCOLATNOIR 100G","6132006700050","70,00 DA","90,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-24","f","5","0","0","0",,,,,,,,,"0"
"16502","P16502","JUMBO SAUCE TOMATE 250G","6133320000123","55,00 DA","70,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16485","P16485","SOUMMAM JNINA 170G","6130760004100","28,00 DA","35,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-24","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17470","P17470","PAMPERS VALIS N2","4015400405887","1 070,00 DA","1 150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","2","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"6834","P06834","HODNA LABEN 1L","6132501940098","78,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-51","f","5","0","0","0",,,,,,,,,"0"
"16537","P16537","HBEL SELK 3PC","1050000099333","30,00 DA","35,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-22","f","0","0","0","0",,"0","0",,"0","0",,"0","22"
"16541","P16541","MANCHE COUVER","1050000016652","45,00 DA","60,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-9","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16509","P16509","LA VACHE QUIRIT 16","3073781074574","206,79 DA","240,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-20","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16534","P16534","AIGLE TOP SOL PROMO","1050000016645","270,00 DA","290,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"15249","P15249","TREFLE CHARBET 1L","6130551001745","70,00 DA","85,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-12","f","5","0","0","0",,,,,,,,,"0"
"16511","P16511","LE BERBERE 32","6008155011913","257,00 DA","300,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","1","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"4223","P04223","DIOULS LA FAMILLE","6132503030094","70,00 DA","90,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-64","f","5","0","0","0",,,,,,,,,"0"
"16514","P16514","RANY FRUITX MIXES 1L","6132601930012","95,00 DA","120,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-24","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"10781","P10781","NOIX DECAJOU","6132501840091","84,00 DA","95,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-18","f","5","0","0","0",,,,,,,,,"0"
"16508","P16508","LA VACH QUIRIT 24","3073781074598","292,00 DA","330,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","27","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"5845","P05845","FROTOIRE  55cm","8001094240558","110,00 DA","140,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-5","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"9312","P09312","MARUKHA  CHOCOLAT 150gr","8425197712024","180,00 DA","200,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","1","f","5","0","0","0",,"0","0",,"0","0",,"0","5"
"12069","P12069","POSEIDON SERDINE 120 GR","6130816002203","65,00 DA","80,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-9","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"3704","P03704","CROISSANR FOURRE","6132508030266","15,00 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-100","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16519","P16519","PICCLO FRISCO","61305724","53,33 DA","65,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16536","P16536","CHAMOUZIN","1050000016647","17,00 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-25","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"11243","P11243","OZMO HOXI POXI 36G","8691707140117","58,00 DA","75,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-19","f","5","0","0","0",,"0","0",,"0","0",,"0","12"
"16510","P16510","LE BERBERE 8","6008155012224","88,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16516","P16516","ISABEL 160G.","8410111007256","218,00 DA","250,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","5","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16506","P16506","LE BERBERE 16","6008155012231","173,02 DA","190,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","11","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16526","P16526","OZMO CORNET.","8691707090160","55,00 DA","65,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-22","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"7144","P07144","ISABEL MAYONAISE 80g","8410111006686","110,00 DA","125,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","5","0","0","0",,,,,,,,,"0"
"16538","P16538","CURDENT","6936805400094","16,66 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-11","f","0","0","0","0",,"1","0",,"0","0",,"0","0"
"16544","P16544","DANETTE","6130646000745","26,00 DA","30,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-154","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"5732","P05732","FRESECO AMANDES 40G","6132501840053","62,00 DA","90,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-17","f","5","0","0","0",,,,,,,,,"0"
"16527","P16527","MOLPED PROMO","1050000033165","120,00 DA","130,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","105","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16515","P16515","ISABEL SALADE","8410111903800","155,00 DA","180,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17405","P17405","MARS 51G","5000159407236","85,00 DA","110,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","14","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16522","P16522","RAYANE PAIN DE MIE","6133123000054","85,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-22","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"7680","P07680","KIRI 24PS","3073781036725","430,00 DA","500,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-3","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16529","P16529","MASAK 20PC","1050000016640","65,00 DA","75,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-4","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17469","P17469","PAMERS VALISE N3","4015400406150","1 070,00 DA","1 150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","3","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"6856","P06856","HODNA YORTY 25CL","6132501941040","30,00 DA","45,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-38","f","5","0","0","0",,"0","0",,"0","0",,"0","42"
"16539","P16539","PONGE","1050000016650","10,00 DA","15,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","32","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16480","P16480","SOUMMAM JNINA.","6130760002533","22,00 DA","25,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-658","f","0","0","0","0",,"0","0",,"0","0",,"0","700"
"16542","P16542","CHAMAX","1050000016653","20,00 DA","25,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-30","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16523","P16523","CREME FRECHE","6133786000019","64,00 DA","85,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-29","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16545","P16545","DANONE FR","6130646003692","21,51 DA","25,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-267","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16556","P16556","PILLO","6134826000013","18,75 DA","25,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","32","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17471","P17471","AMINE 100G ","6132500892350","40,00 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","11","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17425","P17425","ISSER DELICE ","6130606000013","17,50 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-1","f","0","0","0","0",,"0","0",,"0","0",,"0","2"
"16530","P16530","LE CHAT PACK PROMO","1050000016641","320,00 DA","320,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16555","P16555","FAMOLLIA PH4 PERFUM","8690536016532","126,00 DA","150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"14969","P14969","TIFRA LAIT COMEMBERT PORTION","6130784000362","225,00 DA","255,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","3","f","5","0","0","0",,,,,,,,,"0"
"16533","P16533","AIGLE JAVEL PROMO","1050000016644","190,00 DA","190,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-4","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16566","P16566","FLASH","1050000016677","8,00 DA","15,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","69","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16558","P16558","CHIPS HALLA","6130132000020","8,33 DA","10,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-37","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"5709","P05709","FREEDENT WHITE 14G","42070399","71,00 DA","90,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-12","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16571","P16571","COTTON TIGE 300 ","8690245201526","90,00 DA","110,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-29","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16561","P16561","CHIPS SMATCH","6134447000157","23,75 DA","30,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-2","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16528","P16528","FROTOIRE ITALI PM ","8001094240442","85,00 DA","110,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-3","f","0","0","0","0",,"1","0",,"0","0",,"0","0"
"16574","P16574","TOUDJA 1.25L","6130217050155","95,84 DA","105,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","19","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16551","P16551","FROMAGE EDAM","6130303001771","230,00 DA","265,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-5","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16554","P16554","VIVA PUREE ","6131256325433","60,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-14","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16532","P16532","TEST SACHI PROMO","1050000016643","220,00 DA","230,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-9","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"3801","P03801","DANONE","6130646003128","9,00 DA","10,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-183","f","5","0","0","0",,,,,,,,,"0"
"16550","P16550","BIBILA MUFFIN","6134387000156","15,28 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-18","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16577","P16577","MOUZAIA AROMATISE","6130732003148","53,34 DA","60,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","4","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16578","P16578","PEPSI 1.5L","6130743016502","86,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0",,"f","0","0","0","0",,"0","0",,"0","0",,"0","6"
"10209","P10209","MR CHIPS 30g","6133079000160","20,50 DA","25,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-36","f","5","0","0","0",,,,,,,,,"0"
"8402","P08402","LE ROUX 240G","6133728000282","215,00 DA","230,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-8","f","5","0","0","0",,,,,,,,,"0"
"16567","P16567","AIGLE ULTRA EFFICACE","6132500258309","135,00 DA","150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","2","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16579","P16579","ALPELLA GAT COCO","8690766132392","40,00 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-5","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16540","P16540","NECHAF LOCAL ","1050000016651","47,00 DA","60,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-40","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16575","P16575","NUTELLA 750G","80051428","980,00 DA","1 000,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-10","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16570","P16570","EAU ELKANTARA 0.5L","6130131000021","12,09 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-84","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16546","P16546","DANAO","6130646000578","124,00 DA","140,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-9","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16569","P16569","EAU ALKANTARA 1.5","6130131000014","20,00 DA","30,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-62","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16549","P16549","BIBILA DONUTS","6134387000170","15,83 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","44","f","0","0","0","0",,"0","0",,"0","0",,"0","62"
"17377","P17377","SOSEMIE MOYENNE 5K","6130519001039","245,00 DA","290,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-2","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"12944","P12944","SABRI CNFTR FRAISE 450GR","6132004400013","150,00 DA","175,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-5","f","5","0","0","0",,,,,,,,,"0"
"16531","P16531","LE CHAT SACHI PROMO","1050000016642","260,00 DA","270,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-16","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"10815","P10815","NOUARA LEVURE 10gr","6130763000130","8,00 DA","15,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-616","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16565","P16565","DYDO","6130986000238","8,40 DA","10,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-689","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16543","P16543","DANONE AC FR","6130646003647","26,50 DA","30,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","8","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16564","P16564","COJAK","1050000016675","7,50 DA","10,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","77","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17509","P17509","DANDY","6133414000237","7,50 DA","10,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","43","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16560","P16560","CHIPS SOULTANE","6134447000041","15,62 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-155","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"5289","P05289","FANTA BOISSON 2L","5449000062550","107,37 DA","140,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-12","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16591","P16591","TIZANA LWISA ","1125585741526","15,00 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-38","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16599","P16599","CHEEZY 4BAR GM","6130413000268","630,00 DA","710,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","3","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16576","P16576","ROUIBA EX 25CL","6130002003175","42,50 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-67","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16586","P16586","FABALCO SUCRE GLACE","6131505000029","81,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-11","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16580","P16580","COCA 24CL","5449000226662","43,76 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-89","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16601","P16601","TARTINO 4BAR","6130413000121","655,00 DA","730,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","3","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16573","P16573","COCA 50CL","54491472","50,41 DA","60,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-17","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16572","P16572","HANAFI SIROP","6132546980004","98,34 DA","115,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-80","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16584","P16584","HAMOUD CANETTE","6130695113083","49,00 DA","60,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-44","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"12469","P12469","RAMY CARTON 2L","6132502918195","148,34 DA","175,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","13","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"4717","P04717","FARD IFRI","6130093055077","135,00 DA","150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","31","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16582","P16582","PEPSI 330ML.","6130743016755","30,42 DA","55,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"10904","P10904","NURSIE CONFORT NÂ°2","3041093850384","551,00 DA","580,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","17","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16608","P16608","NESQUIK 490G ","7613035137684","490,00 DA","540,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-10","f","0","0","0","0",,"1","0",,"0","0",,"0","0"
"16581","P16581","HAMOUD O JU","6130695112352","136,67 DA","150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-10","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16583","P16583","ROUIBA PULP 2L","6130002003595","140,00 DA","155,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-20","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17406",,,,"0,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","0","f","5","0","0","0",,,,,,,,,"0"
"16607","P16607","NESQUIK 250G","6130137000230","160,00 DA","190,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-9","f","0","0","0","0",,"1","0",,"0","0",,"0","0"
"14703","P14703","TARTINO FR 24P","6130413000190","220,00 DA","250,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","14","f","5","0","0","0",,,,,,,,,"0"
"16594","P16594","TARTINO 8PC","6130413000039","85,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","35","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16585","P16585","IFRI SODA 330ML","6130093059884","23,34 DA","35,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-37","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"7149","P07149","ISABEL THON 3*80gr","8410111000707","265,00 DA","300,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-4,339","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16568","P16568","EAU ALKANTARA FARDO","6130131000038","120,00 DA","150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-2","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16589","P16589","MOUTARD SIDNA","61302495","75,00 DA","90,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-15","f","0","0","0","0",,"1","0",,"0","0",,"0","0"
"9155","P09155","MAJOR CHOCI+O","6132011100562","58,00 DA","65,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-24","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16606","P16606","TWISCO MAD 220G","6008155011180","95,00 DA","110,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-11","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17380","P17380","KIDS","4770149206149","120,00 DA","150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","3","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16609","P16609","DEMI PECH AU SIROP 820G","6939114200515","230,00 DA","270,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-2","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16587","P16587","KARENTIKA","6132502130146","75,00 DA","90,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","3","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17378","P17378","NUTELLA 350G","80177173","500,00 DA","550,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-8","f","0","0","0","0",,"0","0",,"0","0",,"0","15"
"17379","P17379","POCKI TIT","6134788000069","8,34 DA","10,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","62","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16597","P16597","CHEZZY 16PC","6130413000732","105,00 DA","120,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","77","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16595","P16595","TARTINO CHAWARMA 4PC","6130413000763","172,00 DA","190,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","8","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16559","P16559","DOUABA","1050000016670","4,23 DA","5,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","828","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"7008","P07008","IFRI 1.5L","6130093010069","22,50 DA","30,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","87","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"17382","P17382","MOUSSE GILLETTE 200ML","3014260228774","190,00 DA","230,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","11","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16627","P16627","LE CHEF ","1050000016738","50,00 DA","55,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-150","f","0","0","0","0",,"0","0",,"0","0",,"0","50"
"3296","P03296","COCA COLA BOISSON 1L","5449000054227","85,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-11","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"3018","P03018","CHICOREE CAFE SOLULES 100G","4009041105763","265,00 DA","310,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-8","f","5","0","0","0",,,,,,,,,"0"
"6770","P06770","HENNE BENT RIF","6132507590013","12,50 DA","20,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-22","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16625","P16625","OEUF PLATO","1050000016736","270,00 DA","320,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-3","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16624","P16624","OEUFS","1050000033359","9,00 DA","11,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-175","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16618","P16618","COLGAT HERBAL 50ML","6001067021605","95,00 DA","110,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16602","P16602","LINGETTE 3 PC PROMO","6133559001229","210,00 DA","250,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-8","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16600","P16600","CHEZZY CUISTO ","6130413000626","118,00 DA","135,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","10","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
