Code,Reference,Designation du produit,Code a barre,Prix d'Achat,Prix de Vente 1,Prix de Vente 2,Prix de Vente 3,Prix de Vente 4,Prix de Vente 5,TVA,Stock,Perissable,Avertir avant,Stock minimum,Stock maximum,Avertir quantite,Observation
482,P0482,NESCAFE CLASSIC 200G,6111018501558,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
483,P0483,NESCAFE CLASSIC 90G,6111018501572,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
484,P0484,NESCAFE GOLD 100GR,7613031921867,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
485,P0485,NESCAFE GOLD 50GR,7613031921539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
486,P0486,NESCAFE SACHET DOSE,6111018501084,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
487,P0487,NESTLE CRUNCH CEREALES 375G,3387390124439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
488,P0488,NESTLE FITNESS 375GR 14DAY,3387390326468,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
489,P0489,NESTLE LAIT CONCENTRE CARAML,5601001016301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
490,P0490,NESTLE LION 400GR,7613031370641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
491,P0491,NESTLE LION WHITE 43GR,7613031006267,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
492,P0492,NESTLE NESQUIK 330G,7613034228178,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
493,P0493,NGAOUS CONF 1KGR,6133018000305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
494,P0494,NGAOUS CONFITURE 500G,6133018000190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
495,P0495,NGAOUS JUS 1L BT,6133018000268,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
496,P0496,NITA BORINO PM,6132501543039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
497,P0497,NIVEA CREME 60ML,4005808173457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
498,P0498,NIVEA LINGETTE PURE 63PC,4005808862474,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
499,P0499,NIZIERE CAFE ROUGE 250GR,6130443000047,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
500,P0500,NOIX DECAJOU,6132501840091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
501,P0501,NOOR MAYNZ 500ml,6291003049323,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
502,P0502,NOUARA FLAN 50gr,6130763000024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
503,P0503,NOUARA LEVURE 10gr,6130763000130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
504,P0504,NOUARA MAIZENA 100gr,6130763000147,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
505,P0505,NOUARA PDR CACAO 50gr,6130763000321,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
506,P0506,NOUNOURS MIEL 1.8KG,6132504820373,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
507,P0507,NOUNOURS MIEL 1KG,6132504820021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
508,P0508,NOUNOURS MIEL 500gr,6132504820014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
509,P0509,NOUNOURS SMEN 500gr,6132504820069,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
510,P0510,NOUNOURS SMEN 900gr,6132504820328,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
511,P0511,NOUNOURS SUCRE GLC 700GR,6132504820106,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
512,P0512,NOVA CHOCOLAT 300GR,6130206200059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
513,P0513,NOVA CHOCOLAT 500GR,6130206200042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
514,P0514,NOVALAC (1 AGE),3518070012399,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
515,P0515,NOVALAC (2AGE),3518070022398,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
516,P0516,NOVALAC (3 AGE),3518070032397,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
517,P0517,NURSE 400G 1AG,3041093553988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
518,P0518,NURSIE 1AG 900G,3041093553971,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
519,P0519,NURSIE 2AGE,3041096223413,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
520,P0520,NURSIE 2er 900gr,3041096224502,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
521,P0521,NURSIE AR 1age,3041090085215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
522,P0522,NURSIE CONFORT  900g,3041093909877,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
523,P0523,NURSIE CONFORT 900g,3041093909860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
524,P0524,NURSIE CONFORT NÂ°2,3041093850384,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
525,P0525,NURSIE CONFORT N1,3041093850377,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
526,P0526,OBEI LAIT,6130560001033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
527,P0527,OBEI LAIT 1L,6130560001002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
528,P0528,OBEI LAIT PM,6130560002016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
529,P0529,OBEI LAIT GOUT CHOKOLAT 1L,6130560902002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
530,P0530,OLEOR HUILE 5L,6133136000171,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
531,P0531,OMO MACHINE 3KG,6130601003064,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
532,P0532,ORANGE CHREA 2L,6130065050581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
533,P0533,ORANGINA 2L,6132007100118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
534,P0534,ORO FLITOX  750ML GM,8410498802116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
535,P0535,ORO LESSIVE 4L,8410498030229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
536,P0536,OZMO CEREAL 325g,8691707190471,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
537,P0537,OZMO CORNET CORNI,8691707090122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
538,P0538,OZMO CREAM,8691707036694,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
539,P0539,OZMO HOPPO,8699141157104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
540,P0540,OZMO HOXI POXI 36G,8691707140117,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
541,P0541,OZMO SPACE 325G,8691707190488,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
542,P0542,PAINS PANINI,6133123000092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
543,P0543,PALC DORIFLOR SAV MAR 2L,6132503460686,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
544,P0544,PALC DORILFLOR GEL 2L,6132503461669,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
545,P0545,PALC DORILFLOR NOIR 2L,6132503461881,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
546,P0546,PALC NETTOIE TOUT ECRAN 200ML1,6132503462413,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
547,P0547,PALMARY MON GOUT,6132503880491,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
548,P0548,PALMARY SANDWITCH,6133414000176,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
549,P0549,PALMOLIVE GEL DOUCHE 500ML,8003520014092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
550,P0550,PALMOLIVE NUTRITION & DEMELAGE,6111056005650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
551,P0551,PALMOLIVE SAVON 1P,8693495024679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
552,P0552,PALMOLIVE SAVON 4P,8693495024822,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
553,P0553,PALMOLIVE SHAMPOOING,6111056005858,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
554,P0554,PAM BEBE LINGETTE 80PC,6132500070659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
555,P0555,PAMPERRS 11-18KG,4015400596462,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
556,P0556,PAMPERS 3-6KG,4015400596363,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
557,P0557,PAMPERS 4-9kg,4015400596394,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
558,P0558,PAMPERS 7-14KG,4015400596424,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
559,P0559,PAMPERS LINGETTE 64,4015400439110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
560,P0560,PAMPERS VALIS 2AG 44PC,4015400406365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
561,P0561,PAMPERS VALISE 5,4015400406723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
562,P0562,PANTENE 250 ML,5410076481279,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
563,P0563,PAPIA 2RULO,8690536011070,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
564,P0564,PAPIA 3 RULO,8690536011056,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
565,P0565,PAPILLON AMOR BENAMOR 500G,6130837000684,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
566,P0566,PATE ESCARGOTS MAMA,6130492000142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
567,P0567,PATE PENNE MAMA 500G,6130492000364,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
568,P0568,PERFEX GANT MENAGE,6937426256787,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
569,P0569,PERLA ESSUI TOUS 2PC,8005495463981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
570,P0570,PLIZ MULTI SURFACE 250ML,3092830000425,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
571,P0571,PLOMB MAMA,6130492000128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
572,P0572,POSEIDON SERDINE 120 GR,6130816002203,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
573,P0573,POSEIDON SERDINE TOMATE 115GR,6130816002241,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
574,P0574,POUPOUNE  COUCHE 8-18kg 25pcs,6130778000361,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
575,P0575,poupoune NÂ°5(11-25) 25c,6130778000477,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
576,P0576,PRALNOR,6132500810163,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
577,P0577,PRESIDENT 125g,3228020481150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
578,P0578,PRESIDENT ALVITA FROMAGE 24P,6130759000694,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
579,P0579,PRESIDENT COMEMBERT 250gr,6130759000410,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
580,P0580,PRESIDENT FRAIDOU AIL,6130759000632,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
581,P0581,PRESIDENT FRAIDOU NATURE,6130759000595,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
582,P0582,PRESIDENT LE CREMIOT 200G,6130759000649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
583,P0583,PRIMA CHOCOLAT 100gr,6130304000148,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
584,P0584,PRINCESSE MAIS 400GR,3106200498399,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
585,P0585,PUCK 140GR,5760466885959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
586,P0586,PUCK 240GR,5760466885973,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
587,P0587,PUCK 500gr,5760466886000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
588,P0588,RABHA CARAMELLO FLAN 150gr,6130049000038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
589,P0589,RACIM DERSA,6131470000116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
590,P0590,RAMDY AUX FRUITS,6130348161034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
591,P0591,RAMDY YAHOURT,6130348161096,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
592,P0592,RAMDY YAHOURT GM,6130348160426,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
593,P0593,RAMY CARTON 1L80.84,6132502917563,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
594,P0594,RAMY 2L,6132502917365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
595,P0595,RAMY CARTON 2L,6132502918195,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
596,P0596,RAMY CANETTE 240ML,6132502912308,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
597,P0597,RAMY EXTRA 300ML,6134091000664,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
598,P0598,RAMY EXTRAORANGE ANANAS 300ML,6134091000633,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
599,P0599,RAMY BOISSON GAZEFIEE 330ML,6134091000138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
600,P0600,RANI JUS  240ML CANETTE,6281034900175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
601,P0601,RAWDA HALWET TURC  PSTCH 150gr,6132500920237,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
602,P0602,RIZ BASMATI 500G,6131533000312,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
603,P0603,RIZ BORJOT 500G,6131533000046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
604,P0604,ROUIBA JUS  1L,6130002000136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
605,P0605,ROUIBA EXCELLENCE JUS 1L,6130002000549,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
606,P0606,RUIBA PULP 2L,6130002002215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
607,P0607,SABRI CNFTR FRAISE 450GR,6132004400013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
608,P0608,SABRI CNFTR ORANGE 450GR,6132004400037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
609,P0609,SABRI CONFITURE ABRICOT 450GR,6132004400020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
610,P0610,SABRI CORNICHANT PM,6132004400075,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
611,P0611,SAF-INSTANT 125gr,30028203,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
612,P0612,SAF INSTANT 500GR,3267793000007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
613,P0613,SAFIA HUILE 1L,6130829000074,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
614,P0614,SAFIA HUILE 5L,6130829000104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
615,P0615,SAFINA SAVON MRSL,6130096071739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
616,P0616,SAIDA 1.5L,6133275000018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
617,P0617,SALHA MARG 500gr,6130651000020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
618,P0618,SAN FRANSISCO MIEL 125GR,8410014987525,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
619,P0619,SAN FRANSISCO MIEL 250GR,8410014210371,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
620,P0620,SAN FRNCISCO MIEL 500GR,8410014210364,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
621,P0621,SAVON DOREX PEACH 75g,6130520002070,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
622,P0622,SCHWEPPES BOISSON 1L,5449000040336,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
623,P0623,SEL 1KG,6130265310027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
624,P0624,SEL CHEMSI 1KG,6130265500541,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
625,P0625,SEMOULE MAMA 1kg,6130492000531,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
626,P0626,SIDHOUM JAVEL MOUSANT 1L,6132504930027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
627,P0627,SIDI SAADA 250gr,6130834000038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
628,P0628,SIGNAL HERBAL MISWAK,6221048408427,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
629,P0629,SILVER NOIR,8690757202509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
630,P0630,SIM COUSCOUS 1KG,6130351000207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
631,P0631,SIM MAKAROUNI 500G,6130351001501,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
632,P0632,SIM PATE 500g,6130351001518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
633,P0633,SIM SEMOUL 2KG,6130351000016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
634,P0634,SIM SPAGHETTI 500G NOV,6130351001457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
635,P0635,SIM T3AMI 1KGR,6130351001433,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
636,P0636,SINGNAL  WAHIT  NOW,8717644456675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
637,P0637,SIRAGE SILIVER,8690757001065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
638,P0638,SMAN BOCAL 700G,6132011600062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
639,P0639,SMART CHEF CHANTILLY 82G,6191514011102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
640,P0640,SNICKERS CHOCOLAT 50G,5000159461122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
641,P0641,SNIKERS 50G*6,5000159404259,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
642,P0642,SOCOTHYD COTON HYDROPHILE 100G,6130746000027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
643,P0643,SOUM J'NINA FRTS 1L,6130760002434,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
644,P0644,SOUMMA J'NINA BECOUCHE,6130760001611,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
645,P0645,SOUMMAM  ACTI +,6130760002984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
646,P0646,SOUMMAM ACTI + FRUITE,1003939849183,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
647,P0647,SOUMMAM ACTI+ 100G,6130760003608,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
648,P0648,SOUMMAM ALADIN,6130760003547,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
649,P0649,SOUMMAM BNINA,6130760001482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
650,P0650,SOUMMAM CEREALO,6130760000256,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
651,P0651,SOUMMAM CITRON,6130760003523,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
652,P0652,SOUMMAM CITRON FACON TARTE,6130760003554,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
653,P0653,SOUMMAM CREME DESSERT,6130760000133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
654,P0654,SOUMMAM FLAN,6130760000171,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
655,P0655,SOUMMAM FORT,6130760000829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
656,P0656,SOUMMAM FROMAGE FRAIS 30g,6130760002809,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
657,P0657,SOUMMAM L'BEN  100%,6130760002687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
658,P0658,SOUMMAM LIEGEOIS,6130760000652,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
659,P0659,SOUMMAM LIEGEOIS TRI COCH,6130760002304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
660,P0660,SOUMMAM LIGHT+NATURE,6130760000850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
661,P0661,SOUMMAM MINCEUR,6130760001260,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
662,P0662,SOUMMAM MOUSSE AU CHOCOLAT,6130760000188,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
663,P0663,SOUMMAM OLE  1L,6130760001215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
664,P0664,SOUMMAM PANNA COTTA,6130760002526,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
665,P0665,SOUMMAM TARTE,6130760000515,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
666,P0666,SOUMMAM YAGO 1L,6130760001871,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
667,P0667,SOUMMAM YAGO FRUITE PM,6130760000447,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
668,P0668,SPAGHETTI MAMA,6130492000371,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
669,P0669,SPI MAT,6130739000010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
670,P0670,SPRITE 2L,5449000004864,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
671,P0671,SPRITE LIMONADE 1L,5449000050939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
672,P0672,STAR BEURRE 200gr,6132505350244,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
673,P0673,STOP FLYTOX BLC ,6130445000649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
674,P0674,STOP INSECT SPIC MOUCHE MOUSTIQUES 750ML,6130445006634,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
675,P0675,SUP HARICOT 1KG,6130291000251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
